gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GRMZM2G021846,2598.253829,0.224729088,0.263027703,0.854393229,0.392887146,0.801443074
GRMZM2G021849,116.9986506,-0.306076546,0.210767551,-1.452199563,0.146446124,0.593578735
GRMZM2G021864,79.73230604,0.069304739,0.205600422,0.337084613,0.736053116,0.937998061
GRMZM2G021865,0,NA,NA,NA,NA,NA
GRMZM2G021877,20.48755684,-0.755648292,0.311665101,-2.424552155,0.015327282,0.252953856
GRMZM2G021879,50.00426661,-0.050690504,0.317738176,-0.159535455,0.873247027,0.974031001
GRMZM2G021881,2.084068412,0.511675713,0.38191367,1.339768,0.180320782,NA
GRMZM2G021885,11.27057805,0.818377686,0.396735819,2.062777411,0.039133781,0.371629771
GRMZM2G021889,1.497761882,0.577360902,0.38508622,1.499302941,0.13379506,NA
GRMZM2G021896,1.961625013,-0.052660856,0.395186348,-0.133255758,0.893991116,NA
GRMZM2G021909,2.080058373,-0.148828643,0.402151187,-0.370081323,0.711321898,NA
GRMZM2G021912,39.51965011,0.197866382,0.341368442,0.579627047,0.56216615,0.881812274
GRMZM2G021921,42.41593741,0.560424644,0.4011681,1.396982072,0.162418962,0.61341097
GRMZM2G021935,0,NA,NA,NA,NA,NA
GRMZM2G021973,3.662252482,-0.491563455,0.399766962,-1.229625011,0.21883756,0.672116582
GRMZM2G021998,0.084249795,-0.044768641,0.130261409,-0.343683073,0.731084642,NA
GRMZM2G022014,41.45703589,0.191183588,0.277896969,0.687965718,0.49147437,0.852440944
GRMZM2G022019,121.9001625,-0.593707586,0.192151336,-3.089791608,0.00200297,0.10075806
GRMZM2G022032,167.6420203,-0.090605263,0.177687884,-0.509912442,0.610112805,0.899827906
GRMZM2G022041,22.8043871,0.501478208,0.320370296,1.565308066,0.117510693,0.550875355
GRMZM2G022052,30.46597933,0.162603168,0.282183215,0.576232601,0.564457973,0.881974575
GRMZM2G022054,4.5620605,-0.494901867,0.401305518,-1.233229659,0.217490093,0.670892003
GRMZM2G022061,473.282185,0.355256309,0.214653697,1.655020682,0.097920303,0.514943536
GRMZM2G022065,17.00331938,-0.557699654,0.363220223,-1.535431174,0.124677951,0.560507572
GRMZM2G022088,119.4945058,-0.255593463,0.20631753,-1.238835413,0.215406456,0.66888277
GRMZM2G022090,92.57055189,-0.005821401,0.267814143,-0.021736718,0.982657974,0.997336525
GRMZM2G022095,0,NA,NA,NA,NA,NA
GRMZM2G022101,0.482580691,0.004112311,0.281008662,0.014634106,0.988324089,NA
GRMZM2G022107,51.29573778,0.466549673,0.270818152,1.722741512,0.08493528,0.493403281
GRMZM2G022120,522.065259,0.54289736,0.272660767,1.991109198,0.046468883,0.393081965
GRMZM2G022130,285.7244729,-0.102421503,0.186181492,-0.550116458,0.582239499,0.888609652
GRMZM2G022159,81.92676631,-0.177945646,0.258252965,-0.689036214,0.490800478,0.852082448
GRMZM2G022162,4.677706112,-0.209186286,0.396592001,-0.52745967,0.597874416,0.894512321
GRMZM2G022175,71.24224847,-0.187177068,0.213397462,-0.877128836,0.380416664,0.795273755
GRMZM2G022180,269.9184512,-0.354661184,0.274344905,-1.292756593,0.196095258,0.648532249
GRMZM2G022181,64.86672038,-0.367761544,0.368416512,-0.998222207,0.31817162,0.754360019
GRMZM2G022188,36.57693082,0.337303417,0.376962243,0.894793639,0.370897411,0.791430673
GRMZM2G022192,414.1790078,0.007596945,0.211256505,0.035960763,0.971313646,0.994593064
GRMZM2G022206,550.7850774,-0.096648125,0.133717327,-0.72277937,0.469815443,0.843552438
GRMZM2G022212,2.603299554,-0.303990208,0.377428023,-0.805425643,0.420574099,NA
GRMZM2G022213,81.33045127,0.003861034,0.261920614,0.014741237,0.988238621,0.997953541
GRMZM2G022224,12.77716312,-0.367995276,0.345033259,-1.066550157,0.286175018,0.7311631
GRMZM2G022229,15.81621324,1.063256375,0.301758671,3.523532133,0.000425835,0.045762103
GRMZM2G022242,110.2349517,-0.355695923,0.282155872,-1.260636257,0.207439929,0.661214775
GRMZM2G022244,0.347349361,-0.000540357,0.248381221,-0.002175514,0.998264192,NA
GRMZM2G022248,208.796453,-0.394110686,0.296922133,-1.327320001,0.18440285,0.635487305
GRMZM2G022252,82.78985567,-0.70089918,0.316640792,-2.213546697,0.026859978,0.319162871
GRMZM2G022253,0.320876942,-0.153814737,0.219300016,-0.701389538,0.483059949,NA
GRMZM2G022255,0,NA,NA,NA,NA,NA
GRMZM2G022258,73.72370011,0.057238022,0.230094803,0.248758431,0.803547648,0.957425334
GRMZM2G022266,86.64424235,-0.272880385,0.3626032,-0.75255923,0.451714825,0.83548203
GRMZM2G022269,38.63598788,0.29553196,0.297806535,0.99236224,0.321020852,0.756811148
GRMZM2G022275,388.5037751,0.202172288,0.168238327,1.201701732,0.22947911,0.681215465
GRMZM2G022279,294.6621688,-0.019834791,0.30821892,-0.06435293,0.948689208,0.987216086
GRMZM2G022283,11.98327802,-0.024504345,0.290392121,-0.084383642,0.932751412,0.984272387
GRMZM2G022293,0,NA,NA,NA,NA,NA
GRMZM2G022298,346.8121885,-0.748403051,0.255963999,-2.9238606,0.003457195,0.13049983
GRMZM2G022308,21.47624458,0.310126523,0.254676612,1.217726746,0.22332783,0.675842962
GRMZM2G022310,13.70768291,0.030051818,0.369564006,0.081316952,0.935189893,0.98508337
GRMZM2G022311,0.113948508,0.006264682,0.129269721,0.048462099,0.96134797,NA
GRMZM2G022313,194.1398156,-0.204645023,0.246098652,-0.831556864,0.405659119,0.808972873
GRMZM2G022318,2.876581776,0.086069068,0.404027224,0.213027893,0.831305206,NA
GRMZM2G022347,4.054205341,0.043200321,0.40273659,0.107266939,0.914577212,0.982815978
GRMZM2G022359,96.13331827,0.142116539,0.21083792,0.674055874,0.500275792,0.855176122
GRMZM2G022363,0.168798757,0.144290808,0.135691672,1.063372615,0.287613007,NA
GRMZM2G022365,463.0160659,0.596996015,0.191283331,3.121003861,0.001802357,0.099301484
GRMZM2G022368,9.731232787,0.199767968,0.385595863,0.518076014,0.604405234,0.897048699
GRMZM2G022382,2.29810087,-0.299927336,0.295473244,-1.015074435,0.310070347,NA
GRMZM2G022383,191.8630945,0.07145249,0.15758585,0.453419456,0.650246729,0.913376759
GRMZM2G022398,2.014675771,0.218153461,0.38890287,0.560945876,0.574834435,NA
GRMZM2G022402,36.11082272,0.02495502,0.366043559,0.068175,0.945646328,0.986167295
GRMZM2G022403,82.31213814,0.315646926,0.292159668,1.080391856,0.279967721,0.725065794
GRMZM2G022413,235.9389093,-0.124679582,0.314236147,-0.396770338,0.691536826,0.926660888
GRMZM2G022437,0,NA,NA,NA,NA,NA
GRMZM2G022440,0.097262163,0.015219741,0.130969098,0.116208642,0.907487188,NA
GRMZM2G022442,1.250701149,0.097604474,0.375770433,0.259744954,0.795060514,NA
GRMZM2G022453,58.15138926,-0.559425622,0.232883013,-2.402174439,0.016297935,0.260213888
GRMZM2G022470,1.689192995,0.059543343,0.310540794,0.191740809,0.847945238,NA
GRMZM2G022499,22.45535705,0.026049782,0.350650768,0.074289819,0.940779778,0.985391368
GRMZM2G022506,34.82379547,0.826359595,0.325257154,2.540634644,0.011065148,0.222178466
GRMZM2G022514,24.88477412,-0.305111793,0.370069664,-0.824471234,0.409671854,0.811199635
GRMZM2G022538,699.1932983,-0.496011314,0.264363025,-1.87625071,0.060620862,0.434888814
GRMZM2G022547,20.08479723,0.342670121,0.361158496,0.948808142,0.3427182,0.771444239
GRMZM2G022558,24.94738275,-0.031005514,0.357725276,-0.086674094,0.930930569,0.983951755
GRMZM2G022563,37.53284511,-0.241671615,0.241934115,-0.998914996,0.317835871,0.754220623
GRMZM2G022606,0.355388565,-0.352435493,0.264000446,-1.334980672,0.181882672,NA
GRMZM2G022611,0.424742491,0.096607429,0.2613112,0.369702597,0.711604097,NA
GRMZM2G022616,1.248763045,-0.217681996,0.32126232,-0.677583343,0.49803591,NA
GRMZM2G022619,81.14048627,0.358886646,0.25490712,1.407911422,0.159157301,0.609782628
GRMZM2G022625,449.5360846,0.296643823,0.231381747,1.282053695,0.199823811,0.652968081
GRMZM2G022627,1.734869157,0.566897512,0.365055498,1.552907748,0.120445175,NA
GRMZM2G022629,224.6310127,0.589953722,0.23373997,2.523974485,0.011603635,0.225789584
GRMZM2G022634,0,NA,NA,NA,NA,NA
GRMZM2G022637,0.708396804,-0.109401509,0.305682581,-0.35789252,0.720423749,NA
GRMZM2G022642,60.79178052,0.253246577,0.384637855,0.658402635,0.510279443,0.85887677
GRMZM2G022645,25.33390002,-0.052656294,0.357042024,-0.147479261,0.882753748,0.97639701
GRMZM2G022651,1.474850542,-0.404554214,0.376195467,-1.075383011,0.282203285,NA
GRMZM2G022659,43.18923965,-0.522738256,0.395341612,-1.322244459,0.186086761,0.63753179
GRMZM2G022662,18.44330769,0.544947455,0.369235435,1.475880707,0.13997592,0.585796304
GRMZM2G022679,6.170657791,0.561856629,0.397671848,1.412864983,0.157695427,0.608125854
GRMZM2G022686,6.112528436,0.745882103,0.398008967,1.874033411,0.06092582,0.435951389
GRMZM2G022694,50.48960191,-0.173005957,0.201284714,-0.859508672,0.390059938,0.799722557
GRMZM2G022699,10.70064507,-0.810722855,0.379494093,-2.136325358,0.032652903,0.349140533
GRMZM2G022706,0.522236573,-0.260405841,0.288003463,-0.904176076,0.365902044,NA
GRMZM2G022710,1.029949798,-0.271976691,0.347077853,-0.783618684,0.433263889,NA
GRMZM2G022711,167.0972715,-0.782974903,0.266415143,-2.938927928,0.003293497,0.127990622
GRMZM2G022726,8.152503547,-0.123392612,0.390947001,-0.31562491,0.752287228,0.941984124
GRMZM2G022730,1.952043061,-0.329966953,0.37385555,-0.882605469,NA,NA
GRMZM2G022740,0.03535821,0.003814255,0.127345089,0.02995212,0.976105239,NA
GRMZM2G022763,57.99101308,0.90723032,0.36609499,2.478128206,0.013207368,0.239609637
GRMZM2G022768,19.45400139,-0.128477914,0.302221471,-0.425111803,0.670755174,0.920452945
GRMZM2G022774,0.271624461,0.00869086,0.138407096,0.062792011,NA,NA
GRMZM2G022777,70.70927764,-0.218022725,0.29055266,-0.750372498,0.45303039,0.835933342
GRMZM2G022782,15.63361226,-0.011667552,0.316530529,-0.036860747,0.970596038,0.994341651
GRMZM2G022787,23.20356634,0.526545389,0.349756797,1.50546149,0.13220547,0.573010008
GRMZM2G022793,59.28311279,0.180106312,0.189116328,0.952357282,0.340915816,0.770691625
GRMZM2G022797,0.331329598,0.066714787,0.201746317,0.330686516,0.740881288,NA
GRMZM2G022799,11.06068146,1.092813387,0.376394854,2.903369623,0.003691706,0.134271925
GRMZM2G022804,6.938681827,0.493903887,0.401436716,1.230340593,0.218569589,0.671685331
GRMZM2G022820,10.79501403,-0.535993046,0.402751096,-1.330829514,0.183245114,0.634922165
GRMZM2G022822,0.042128911,0.004219969,0.127345089,0.033138062,0.973564491,NA
GRMZM2G022828,0,NA,NA,NA,NA,NA
GRMZM2G022836,4.605284926,-0.654440137,0.350118672,-1.86919519,0.061595663,0.43771574
GRMZM2G022837,758.7843711,0.425623249,0.212743731,2.000638266,0.045431387,0.39038888
GRMZM2G022841,1.123211055,0.058038335,0.370923757,0.156469715,0.875662789,NA
GRMZM2G022856,22.29474237,-0.27981662,0.353107374,-0.7924406,0.428103814,0.823444532
GRMZM2G022859,78.00251354,-0.069740339,0.232672064,-0.299736625,0.764378059,0.944920508
GRMZM2G022863,0,NA,NA,NA,NA,NA
GRMZM2G022866,161.1876277,-0.145042163,0.234494934,-0.618530049,0.536225996,0.869746508
GRMZM2G022876,160.4800685,-0.01408383,0.215774804,-0.065270967,0.947958258,0.98681033
GRMZM2G022884,0.779618174,-0.110495883,0.343413124,-0.321757892,0.747636116,NA
GRMZM2G022892,0.203384505,0.007701134,0.136571269,0.056389124,NA,NA
GRMZM2G022897,37.84462381,0.07404324,0.38168038,0.193992785,0.846181532,0.966541768
GRMZM2G022904,0.100902483,0.025295547,0.13115977,0.192860564,0.847068171,NA
GRMZM2G022907,0,NA,NA,NA,NA,NA
GRMZM2G022915,173.2074303,-0.348258844,0.353900124,-0.984059684,0.325086168,0.759881252
GRMZM2G022921,71.37218257,-0.02196451,0.164889142,-0.133207738,0.894029091,0.978128753
GRMZM2G022926,468.9580028,0.501503091,0.232012378,2.161535928,0.030653965,0.339109485
GRMZM2G022931,23.75829871,0.521332081,0.362838198,1.436816974,0.150770006,0.598825875
GRMZM2G022934,5.936465417,0.648110877,0.368892307,1.756910798,NA,NA
GRMZM2G022945,4.84440089,-0.198349116,0.380004966,-0.521964538,0.601695022,0.8963264
GRMZM2G022947,42.5948375,-0.447150054,0.265905176,-1.6816147,0.092643578,0.506681703
GRMZM2G022958,4785.765679,-0.243984983,0.401180263,-0.608167961,0.543076082,0.872193144
GRMZM2G022972,8.312785944,0.299711874,0.403806116,0.742217272,0.457955706,0.837675678
GRMZM2G022974,0.707328113,-0.206905511,0.325814909,-0.635040035,0.525402304,NA
GRMZM2G022979,1.470292163,0.443541225,0.358243317,1.238100484,0.215678804,NA
GRMZM2G022984,0.159521272,-0.018731075,0.135365374,-0.138374198,0.889944688,NA
GRMZM2G022987,82.07044536,0.216302305,0.159123106,1.35933938,0.174039071,0.625992577
GRMZM2G022996,3.713420658,-0.09384131,0.331541677,-0.283045289,NA,NA
GRMZM2G022997,546.3978305,-0.068505049,0.300975292,-0.227610208,0.819949283,0.961482983
GRMZM2G023003,0.729075795,-0.128635851,0.32665336,-0.393799258,0.693729253,NA
GRMZM2G023008,41.87187275,-0.17409006,0.263129587,-0.661613395,0.508219021,0.858233197
GRMZM2G023013,0.920602445,0.066853972,0.293719191,0.227611863,0.819947997,NA
GRMZM2G023020,103.5442119,0.139317832,0.186585078,0.746671886,0.455261644,0.836824855
GRMZM2G023023,12.12633562,-0.209977176,0.37654714,-0.557638484,0.577091272,0.88636711
GRMZM2G023028,6.549085513,-0.204407073,0.371191261,-0.550678569,0.581854038,0.888609652
GRMZM2G023033,0,NA,NA,NA,NA,NA
GRMZM2G023037,266.0291019,0.097527661,0.155677831,0.626471094,0.531005991,0.86836467
GRMZM2G023049,28.00130016,-0.433753583,0.334824374,-1.295465971,0.195159533,0.648251728
GRMZM2G023051,2.483641283,-0.159281283,0.391721382,-0.406618813,0.684287978,NA
GRMZM2G023059,14.81011115,0.289743437,0.395950713,0.731766424,0.464311146,0.840350126
GRMZM2G023068,20.31906159,1.053458324,0.382176047,2.756473966,0.005842826,0.164997501
GRMZM2G023071,2.341330775,0.166836324,0.400835546,0.416221381,0.677248016,NA
GRMZM2G023073,27.20641555,0.49146035,0.294387495,1.66943351,0.095031497,0.511383667
GRMZM2G023080,80.1458664,-0.344066352,0.230175495,-1.494800096,0.134966621,0.576694591
GRMZM2G023081,6.38158645,-0.123066879,0.400585872,-0.307217222,0.758678038,0.943323202
GRMZM2G023105,97.67419133,0.223941134,0.179074748,1.250545577,0.211100317,0.66434875
GRMZM2G023110,6.708463475,0.593478702,0.401463662,1.478287473,0.139330849,0.584606709
GRMZM2G023119,1.194737535,-0.130577759,0.377410219,-0.345983633,0.729355015,NA
GRMZM2G023133,0.737926486,-0.213392063,0.318085918,-0.670862968,0.502307829,NA
GRMZM2G023152,133.4012262,0.116426262,0.397875555,0.292619792,0.769812784,0.946393899
GRMZM2G023163,79.9378768,-0.15591276,0.29424145,-0.52988034,0.596194898,0.894211505
GRMZM2G023190,1.873401786,-0.51674647,0.381234516,-1.355455627,0.175272437,NA
GRMZM2G023191,0,NA,NA,NA,NA,NA
GRMZM2G023194,163.5588876,-0.069518727,0.220227219,-0.315668185,0.752254378,0.941984124
GRMZM2G023204,16.12943194,0.057209831,0.321389344,0.178007865,0.858716799,0.970601124
GRMZM2G023207,0,NA,NA,NA,NA,NA
GRMZM2G023214,0.176346306,0.035278302,0.16503151,0.213767069,0.830728706,NA
GRMZM2G023220,15.33882515,-0.053461492,0.293935573,-0.181881666,0.855675593,0.969824139
GRMZM2G023232,136.7340761,0.210147601,0.216153062,0.972216626,0.330942791,0.763226849
GRMZM2G023237,30.70713157,-0.741813337,0.338092646,-2.194112609,0.028227315,0.326264313
GRMZM2G023239,10.28281489,-0.336172273,0.336633249,-0.998630629,0.317973657,0.754220623
GRMZM2G023242,79.72121362,0.017320096,0.2316987,0.074752669,0.940411501,0.985391368
GRMZM2G023254,0,NA,NA,NA,NA,NA
GRMZM2G023257,42.89977848,0.124441633,0.290024823,0.429072353,0.667870571,0.92009725
GRMZM2G023275,22.41888417,0.723282352,0.33258839,2.174707152,0.029652069,0.335214381
GRMZM2G023279,11.05357513,-0.351865418,0.336910036,-1.044389839,0.296305063,0.73920094
GRMZM2G023285,1.169842044,-0.31802286,0.335791972,-0.947082975,0.343596499,NA
GRMZM2G023289,199.619904,0.40550709,0.315958807,1.283417587,0.199345815,0.652497422
GRMZM2G023291,9.770271021,-0.256644305,0.361821546,-0.709311835,0.478130986,0.846728236
GRMZM2G023293,19.2835552,0.195308613,0.284586552,0.686288975,0.4925309,0.853097736
GRMZM2G023312,0.236344348,-0.037728285,0.197557682,-0.190973518,0.848546341,NA
GRMZM2G023313,447.4103655,-0.55649222,0.220104257,-2.52831193,0.011461247,0.224023736
GRMZM2G023325,11.2287488,-0.278787249,0.39872218,-0.699201758,0.484425952,0.849608908
GRMZM2G023328,377.6403102,0.509287464,0.260771862,1.953000071,0.050819587,0.406383051
GRMZM2G023335,55.65949805,-0.008801162,0.241943283,-0.036376966,0.970981781,0.994435834
GRMZM2G023346,4.454893768,-0.280040657,0.397188595,-0.705057146,0.480774674,0.848578411
GRMZM2G023347,59.19810601,0.310021807,0.32727624,0.947278687,0.343496788,0.772152919
GRMZM2G023351,0.499366063,0.41824827,0.245650533,1.702614953,0.08864015,NA
GRMZM2G023364,19.1838874,1.276293698,0.404028385,3.158920868,0.001583545,0.094794869
GRMZM2G023372,5.835334854,0.255624546,0.373100876,0.685135208,0.493258605,0.853365541
GRMZM2G023387,33.5123882,-0.526283947,0.3297564,-1.59597796,0.110493714,0.53989058
GRMZM2G023392,14.95249951,-0.199501181,0.331973637,-0.600954892,0.547870031,0.874557519
GRMZM2G023399,2.953750608,0.066711019,0.375612961,0.177605742,0.859032615,0.970612069
GRMZM2G023401,0.203383465,0.084063347,0.185435395,0.453329564,0.650311447,NA
GRMZM2G023418,689.8772142,0.226901375,0.140892328,1.610459401,0.107297602,0.53483863
GRMZM2G023422,0.096060539,0.006976376,0.129220398,0.053988191,0.956944573,NA
GRMZM2G023436,15.58314654,-0.386327215,0.396411135,-0.974561967,0.329777587,0.762554103
GRMZM2G023438,52.79862316,0.336556509,0.25310142,1.329729833,0.183607302,0.635117773
GRMZM2G023444,15.08238796,-0.646700138,0.321409002,-2.012078483,0.044211665,0.386242343
GRMZM2G023471,1.565595145,0.137823855,0.385516922,0.357504035,0.720714506,NA
GRMZM2G023520,23.24030168,-0.063504408,0.327377082,-0.193979395,0.846192016,0.966541768
GRMZM2G023528,695.56642,0.211515243,0.264482278,0.79973314,0.423865428,0.821134486
GRMZM2G023557,27.38250829,-0.653404393,0.375919523,-1.738149664,0.082184446,0.48720827
GRMZM2G023575,83.85342397,-0.178695145,0.207516575,-0.861112639,0.389176009,0.799360647
GRMZM2G023585,150.6237112,0.201276449,0.186037137,1.081915432,0.279290107,0.724825964
GRMZM2G023591,158.5699565,-0.229577952,0.270192356,-0.849683374,0.395501144,0.801974254
GRMZM2G023625,156.1278461,0.206616374,0.1935737,1.067378333,0.285801028,0.7311631
GRMZM2G023631,0.052408884,0.114114843,0.128170194,0.890338381,0.373284218,NA
GRMZM2G023636,5.358010943,-0.059765163,0.39844812,-0.149994843,0.880768684,0.97581164
GRMZM2G023638,115.9217165,0.231012167,0.363893674,0.634834247,0.525536525,0.865945069
GRMZM2G023650,0.114758626,-0.038540108,0.131423919,-0.293250332,0.769330815,NA
GRMZM2G023652,120.08264,-0.150324902,0.278806636,-0.539172611,0.589767757,0.892231724
GRMZM2G023655,0.151512395,-0.045008577,0.134309099,-0.335111899,0.737540677,NA
GRMZM2G023667,98.58260482,0.167390618,0.13387993,1.25030405,0.211188499,0.664362319
GRMZM2G023683,0.054324892,0.004219969,0.127345089,0.033138062,0.973564491,NA
GRMZM2G023694,36.51262047,-0.137962213,0.31845975,-0.433217111,0.664857049,0.919010633
GRMZM2G023708,0.032675304,-0.062615076,0.127345089,-0.491696044,0.622934235,NA
GRMZM2G023711,95.50003378,0.04544119,0.326185965,0.139310686,0.889204646,0.977206027
GRMZM2G023715,483.0060584,-0.3671767,0.325548663,-1.127870396,0.259374658,0.709080544
GRMZM2G023748,123.5037517,0.116140065,0.258441564,0.449386173,0.653153104,0.914375635
GRMZM2G023755,3.392146597,-0.442553289,0.402406132,-1.099767757,0.271433324,0.718360175
GRMZM2G023760,0.58188092,-0.112843097,0.249232706,-0.452761993,0.650720135,NA
GRMZM2G023769,15.25305181,0.187984611,0.366911143,0.512343697,0.608410488,0.898954808
GRMZM2G023786,11.73228605,0.378732897,0.403425744,0.938792088,0.347837502,0.774653333
GRMZM2G023791,40.34937079,0.298231207,0.331469173,0.899725319,0.368266446,0.789897774
GRMZM2G023794,3.734474239,0.734350938,0.400337561,1.83432935,0.06660512,0.450570997
GRMZM2G023798,162.6826865,0.072394165,0.328994177,0.220046949,0.825834591,0.962132726
GRMZM2G023811,0,NA,NA,NA,NA,NA
GRMZM2G023813,0,NA,NA,NA,NA,NA
GRMZM2G023827,4.870884454,0.015345379,0.394771477,0.038871551,0.968992799,0.993907734
GRMZM2G023833,77.00857604,-0.078840503,0.219446769,-0.359269372,0.719393584,0.932956981
GRMZM2G023836,13.31133622,0.221313824,0.35604242,0.621593979,0.534208881,0.869593121
GRMZM2G023840,19.9010483,-0.986191809,0.399108809,-2.470984822,0.013474154,0.240955499
GRMZM2G023847,13.6198611,0.336322866,0.400790886,0.839147991,0.401386268,0.806409669
GRMZM2G023858,51.25152303,0.140525594,0.222504398,0.631563222,0.527672325,0.866747777
GRMZM2G023863,5.146825857,0.191338175,0.404259086,0.473305813,0.635995015,0.909681041
GRMZM2G023872,0.274401547,-0.14650801,0.179527163,-0.816077117,0.414456031,NA
GRMZM2G023884,12.07072502,-0.441315448,0.34018367,-1.297285807,0.194532866,0.6472925
GRMZM2G023899,0.303985026,0.191796458,0.158215668,1.21224693,0.225417872,NA
GRMZM2G023906,1032.308087,0.183856275,0.190178861,0.966754525,0.333666763,0.764580398
